epoch,step,train_loss_epoch,train_loss_step
280,280,949666.253778903,
281,281,949169.0031776407,
282,282,948671.7640735531,
283,283,948174.534235339,
284,284,947677.2828913359,
285,285,947180.014752488,
286,286,946682.7129397726,
287,287,946185.3885070535,
288,288,945688.0454177978,
289,289,945190.6599779809,
290,290,944693.2025017625,
291,291,944195.6657536738,
292,292,943698.0520529293,
293,293,943200.3505235426,
294,294,942702.5723853696,
295,295,942204.7098286878,
296,296,941706.7667383302,
297,297,941208.7411830855,
298,298,940710.6324228533,
299,299,,940212.4461634684
299,299,940212.4461634684,
300,300,939714.1649191075,
301,301,939215.7708391506,
302,302,938717.3047557037,
303,303,938218.7641380841,
304,304,937720.1557233173,
305,305,937221.4936856973,
306,306,936722.791046956,
307,307,936224.0024679252,
308,308,935725.1584534218,
309,309,935226.2623953554,
310,310,934727.3462034982,
311,311,934228.4188880671,
312,312,933729.4945834288,
313,313,933230.5179693729,
314,314,932731.5635433936,
315,315,932232.6234881222,
316,316,931733.6917761584,
317,317,931234.8335962142,
318,318,930736.0070446687,
319,319,930237.1975988621,
320,320,929738.467119433,
321,321,929239.8181100349,
322,322,928741.2403116877,
323,323,928242.7211351877,
324,324,927744.25144536,
325,325,927245.924125463,
326,326,926747.7912491678,
327,327,926249.8961318706,
328,328,925752.1626772636,
329,329,925254.5986294453,
330,330,924757.27131746,
331,331,924260.1931381989,
332,332,923763.4242653803,
333,333,923266.9083258995,
334,334,922770.7020294779,
335,335,922274.8694718755,
336,336,921779.4959311478,
337,337,921284.6059499616,
338,338,920790.2126115474,
339,339,920296.3295228607,
340,340,919802.9496385036,
341,341,919310.0127322434,
342,342,918817.6465795957,
343,343,918325.8610473467,
344,344,917834.7587148597,
345,345,917344.2631724076,
346,346,916854.4206482569,
347,347,916365.1753500081,
348,348,915876.4424391241,
349,349,,915388.1985542926
349,349,915388.1985542926,
350,350,914900.5098042858,
351,351,914413.2294540075,
352,352,913926.3474621435,
353,353,913439.7289522337,
354,354,912953.3729025484,
355,355,912467.3322872889,
356,356,911981.5182732634,
357,357,911495.9388245351,
358,358,911010.4643467302,
359,359,910525.1376653819,
360,360,910039.9619241641,
361,361,909554.8326328729,
362,362,909069.7581003453,
363,363,908584.7556653996,
364,364,908099.8198661538,
365,365,907614.8897586889,
366,366,907129.933169917,
367,367,906644.9053863947,
368,368,906159.8699570596,
369,369,905674.81596681,
370,370,905189.7647972476,
371,371,904704.6414203051,
372,372,904219.5080649022,
373,373,903734.2991686114,
374,374,903249.0051666352,
375,375,902763.6728160378,
376,376,902278.2690450416,
377,377,901792.7896689877,
378,378,901307.2712451365,
379,379,900821.7548145916,
380,380,900336.220419771,
381,381,899850.6790025613,
382,382,899365.1553563643,
383,383,898879.6526440805,
384,384,898394.191088792,
385,385,897908.6546845835,
386,386,897423.0542187763,
387,387,896937.4392712754,
388,388,896451.8487934055,
389,389,895966.268008507,
390,390,895480.7521430199,
391,391,894995.2935548791,
392,392,894509.923378223,
393,393,894024.6727153509,
394,394,893539.5263367187,
395,395,893054.479388828,
396,396,892569.5773200169,
397,397,892084.8426433523,
398,398,891600.2269977853,
399,399,,891115.7732645114
399,399,891115.7732645114,
400,400,890631.4909647269,
401,401,890147.3922568958,
402,402,889663.4643686888,
403,403,889179.7334679822,
404,404,888696.2297357538,
405,405,888213.0078485983,
406,406,887730.0694181772,
407,407,887247.39796185,
408,408,886765.0863958946,
409,409,886283.1017666282,
410,410,885801.53084391,
411,411,885320.4190241549,
412,412,884839.713477564,
413,413,884359.4345323058,
414,414,883879.6435162004,
415,415,883400.2546801843,
416,416,882921.4204277192,
417,417,882443.1477666029,
418,418,881965.3452206635,
419,419,881487.9637165646,
420,420,881011.15543167,
421,421,880534.9606808678,
422,422,880059.3658229451,
423,423,879584.4420228428,
424,424,879110.1983707306,
425,425,878636.695766167,
426,426,878163.9023414736,
427,427,877691.9609914722,
428,428,877220.888528545,
429,429,876750.580776449,
430,430,876281.1931882921,
431,431,875812.7058250402,
432,432,875345.1232820593,
433,433,874878.529183498,
434,434,874412.9364771146,
435,435,873948.3234149872,
436,436,873484.8170641065,
437,437,873022.4058515716,
438,438,872561.107096328,
439,439,872101.0031642887,
440,440,871642.1112941955,
441,441,871184.4625148107,
442,442,870728.0049653698,
443,443,870272.9060587359,
444,444,869819.1719594179,
445,445,869366.7628278991,
446,446,868915.7613097674,
447,447,868466.1895773087,
448,448,868018.0894659645,
449,449,,867571.5018236665
449,449,867571.5018236665,
450,450,867126.4892479177,
451,451,866683.14059155,
452,452,866241.484573598,
453,453,865801.5368593883,
454,454,865363.3762941628,
455,455,864927.0630805653,
456,456,864492.6395700801,
457,457,864060.1979924653,
458,458,863629.6387753013,
459,459,863201.040422521,
460,460,862774.44838558,
461,461,862349.8487908342,
462,462,861927.3766455937,
463,463,861507.1152362451,
464,464,861089.1040849052,
465,465,860673.367205313,
466,466,860259.8898055139,
467,467,859848.7594188043,
468,468,859440.0107884991,
469,469,859033.6692961499,
470,470,858629.9153364153,
471,471,858228.6962841954,
472,472,857830.128170322,
473,473,857434.2350646905,
474,474,857040.9933869067,
475,475,856650.4475424909,
476,476,856262.6964221797,
477,477,855877.7403885113,
478,478,855495.616846843,
479,479,855116.3339681483,
480,480,854739.9030541267,
481,481,854366.4398020995,
482,482,853995.8767473634,
483,483,853628.2299217513,
484,484,853263.6351163831,
485,485,852902.1330835476,
486,486,852543.69468953,
487,487,852188.4156852023,
488,488,851836.1758046162,
489,489,851486.9938428203,
490,490,851140.9922955076,
491,491,850798.1091972947,
492,492,850458.5392070482,
493,493,850122.1742593411,
494,494,849788.9349928761,
495,495,849458.8448499972,
496,496,849131.9345551349,
497,497,848808.1987735999,
498,498,848487.7401758314,
499,499,,848170.4655163309
499,499,848170.4655163309,
500,500,847856.3015969822,
501,501,847545.2547029656,
502,502,847237.3223166441,
503,503,846932.6120538508,
504,504,846631.1071444758,
505,505,846332.7864863733,
506,506,846037.5913259988,
507,507,845745.5425550791,
508,508,845456.6136300426,
509,509,845170.7587008474,
510,510,844887.9968373489,
511,511,844608.2593146531,
512,512,844331.5705328597,
513,513,844057.8567932411,
514,514,843787.1679608576,
515,515,843519.504303823,
516,516,843254.798425199,
517,517,842993.0715609629,
518,518,842734.1858738876,
519,519,842478.2181687803,
520,520,842225.1370225132,
521,521,841974.946688488,
522,522,841727.706941742,
523,523,841483.3309627944,
524,524,841241.7945880712,
525,525,841003.1153791058,
526,526,840767.2534105772,
527,527,840534.1954718475,
528,528,840303.7006073538,
529,529,840075.788090118,
530,530,839850.5081357401,
531,531,839627.7428445255,
532,532,839407.5164802872,
533,533,839189.7834246042,
534,534,838974.5038389913,
535,535,838761.6778012246,
536,536,838551.296389565,
537,537,838343.2073399612,
538,538,838137.4485670009,
539,539,837933.9740777609,
540,540,837732.7834350598,
541,541,837533.7747220965,
542,542,837336.8662889277,
543,543,837142.0547754652,
544,544,836949.2741421717,
545,545,836758.5211975236,
546,546,836569.7999110096,
547,547,836383.1365323954,
548,548,836198.5072229647,
549,549,,836015.8794626202
549,549,836015.8794626202,
550,550,835835.2783215521,
551,551,835656.6766270259,
552,552,835480.0244115595,
553,553,835305.3364936624,
554,554,835132.5607273994,
555,555,834961.7520212631,
556,556,834792.8278371007,
557,557,834625.7127103073,
558,558,834460.5259386323,
559,559,834297.263340109,
560,560,834135.8472011806,
561,561,833976.1994715097,
562,562,833818.2634495469,
563,563,833662.0585756352,
564,564,833507.5729664343,
565,565,833354.7859977784,
566,566,833203.6245805874,
567,567,833054.0945789354,
568,568,832906.116567129,
569,569,832759.7641090167,
570,570,832614.9607360442,
571,571,832471.6912606675,
572,572,832329.9291109021,
573,573,832189.6595491512,
574,574,832050.8111789321,
575,575,831913.4160789899,
576,576,831777.4284783717,
577,577,831642.7571772931,
578,578,831509.3946185956,
579,579,831377.4182012352,
580,580,831246.8828218484,
581,581,831117.6764112363,
582,582,830989.7859389401,
583,583,830863.1746614552,
584,584,830737.8305589639,
585,585,830613.7581618464,
586,586,830490.9624354545,
587,587,830369.4024543484,
588,588,830249.0770278693,
589,589,830130.0368801133,
590,590,830012.2329605621,
591,591,829895.6561593058,
592,592,829780.2865419836,
593,593,829666.1037319546,
594,594,829553.114976533,
595,595,829441.318287754,
596,596,829330.7101743954,
597,597,829221.2762005328,
598,598,829113.0127795425,
599,599,,829005.8314311187
599,599,829005.8314311187,
600,600,828899.7463015569,
601,601,828794.7654389093,
602,602,828690.9416005458,
603,603,828588.2656341998,
604,604,828486.7147244565,
605,605,828386.2738770159,
606,606,828286.8993571842,
607,607,828188.5594497214,
608,608,828091.2303987741,
609,609,827994.9257996908,
610,610,827899.6245188555,
611,611,827805.3423106578,
612,612,827712.0649138942,
613,613,827619.7453449491,
614,614,827528.3673579097,
615,615,827437.9393734843,
616,616,827348.4134892499,
617,617,827259.7826266092,
618,618,827172.0779291204,
619,619,827085.3127459289,
620,620,826999.457348537,
621,621,826914.4879012672,
622,622,826830.3966206367,
623,623,826747.151021767,
624,624,826664.8136934062,
625,625,826583.3688902765,
626,626,826502.773971901,
627,627,826423.0256855944,
628,628,826344.1401033493,
629,629,826266.0841986092,
630,630,826188.8992673442,
631,631,826112.5441174157,
632,632,826037.0599516287,
633,633,825962.4395319558,
634,634,825888.662493384,
635,635,825815.7479002273,
636,636,825743.6911922427,
637,637,825672.5063751306,
638,638,825602.1928676327,
639,639,825532.7113409957,
640,640,825464.0414783307,
641,641,825396.201058619,
642,642,825329.1604007182,
643,643,825262.9214574145,
644,644,825197.4111572618,
645,645,825132.6385026755,
646,646,825068.6409654804,
647,647,825005.4397389204,
648,648,824942.9822235793,
649,649,,824881.2820000557
649,649,824881.2820000557,
650,650,824820.3090976484,
651,651,824760.050933718,
652,652,824700.5078758027,
653,653,824641.6710476676,
654,654,824583.5368750833,
655,655,824526.0895373109,
656,656,824469.2945096421,
657,657,824413.1947060126,
658,658,824357.8103362712,
659,659,824303.089380111,
660,660,824249.0744763997,
661,661,824195.7892617895,
662,662,824143.1827074116,
663,663,824091.2401322018,
664,664,824039.9264056738,
665,665,823989.2563034164,
666,666,823939.238814619,
667,667,823889.8497210536,
668,668,823841.0973438763,
669,669,823792.9899255595,
670,670,823745.5037947089,
671,671,823698.6573136869,
672,672,823652.4213947022,
673,673,823606.7989001934,
674,674,823561.730484507,
675,675,823517.2043174178,
676,676,823473.2174608537,
677,677,823429.8017555394,
678,678,823386.9303168033,
679,679,823344.5996175096,
680,680,823302.8001259674,
681,681,823261.5408233966,
682,682,823220.7655020063,
683,683,823180.4867034171,
684,684,823140.6853838232,
685,685,823101.3596644123,
686,686,823062.512672985,
687,687,823024.1128616009,
688,688,822986.1512967203,
689,689,822948.5968868362,
690,690,822911.4499447794,
691,691,822874.7037230043,
692,692,822838.3343613928,
693,693,822802.3286482046,
694,694,822766.6896985775,
695,695,822731.3975289676,
696,696,822696.447777468,
697,697,822661.8236938108,
698,698,822627.524759216,
699,699,,822593.5316418466
699,699,822593.5316418466,
700,700,822559.8370451959,
701,701,822526.439537575,
702,702,822493.3375268698,
703,703,822460.5268420484,
704,704,822427.9887926133,
705,705,822395.6996631891,
706,706,822363.6676671667,
707,707,822331.8902352062,
708,708,822300.3594125541,
709,709,822269.0796341597,
710,710,822238.0372459358,
711,711,822207.2383316326,
712,712,822176.6713224222,
713,713,822146.3213649449,
714,714,822116.1938458933,
715,715,822086.3022843895,
716,716,822056.6345324205,
717,717,822027.1767524338,
718,718,821997.9276042933,
719,719,821968.8786369526,
720,720,821940.0244682104,
721,721,821911.3548347194,
722,722,821882.8706071147,
723,723,821854.5598532121,
724,724,821826.4255021322,
725,725,821798.4837624206,
726,726,821770.7291543196,
727,727,821743.1454403169,
728,728,821715.7381124907,
729,729,821688.4973332002,
730,730,821661.4046456828,
731,731,821634.4601282625,
732,732,821607.6623333301,
733,733,821581.0220368725,
734,734,821554.5432279145,
735,735,821528.2161428963,
736,736,821502.0361234755,
737,737,821476.0210801576,
738,738,821450.1567381694,
739,739,821424.4438504634,
740,740,821398.8748774865,
741,741,821373.425212792,
742,742,821348.1032358721,
743,743,821322.9205530789,
744,744,821297.8933484519,
745,745,821273.0468180799,
746,746,821248.3622232737,
747,747,821223.8289563891,
748,748,821199.4389812466,
749,749,,821175.2172570869
749,749,821175.2172570869,
750,750,821151.1446805894,
751,751,821127.213273041,
752,752,821103.4274035717,
753,753,821079.7793118764,
754,754,821056.2882200979,
755,755,821032.9841753202,
756,756,821009.8539510949,
757,757,820986.8683751293,
758,758,820964.0286499317,
759,759,820941.3479893025,
760,760,820918.8411932613,
761,761,820896.505314751,
762,762,820874.3127242179,
763,763,820852.2740508603,
764,764,820830.4051740151,
765,765,820808.697749469,
766,766,820787.1533808596,
767,767,820765.7893049592,
768,768,820744.5902731857,
769,769,820723.544907222,
770,770,820702.6425672485,
771,771,820681.8799396532,
772,772,820661.2332620517,
773,773,820640.6955609714,
774,774,820620.2864748925,
775,775,820600.0209453896,
776,776,820579.8870053825,
777,777,820559.8933436252,
778,778,820540.0576415809,
779,779,820520.35793702,
780,780,820500.8060239167,
781,781,820481.3976064306,
782,782,820462.1348426694,
783,783,820443.0274963399,
784,784,820424.0903329632,
785,785,820405.3042659293,
786,786,820386.6886943715,
787,787,820368.2386288929,
788,788,820349.9656347022,
789,789,820331.8737985019,
790,790,820313.9514456786,
791,791,820296.2056505478,
792,792,820278.6563316793,
793,793,820261.2784918171,
794,794,820244.0445480797,
795,795,820226.9649656634,
796,796,820210.0555868995,
797,797,820193.2980907102,
798,798,820176.6969538588,
799,799,,820160.2449110453
799,799,820160.2449110453,
800,800,820143.9359677954,
801,801,820127.7548097676,
802,802,820111.6963940716,
803,803,820095.7540722246,
804,804,820079.9327471611,
805,805,820064.2304870499,
806,806,820048.641048141,
807,807,820033.1522321908,
808,808,820017.7659442055,
809,809,820002.4836325591,
810,810,819987.3002491696,
811,811,819972.2081035137,
812,812,819957.2015943758,
813,813,819942.2743625198,
814,814,819927.4319933516,
815,815,819912.6670697379,
816,816,819897.9809882621,
817,817,819883.381147337,
818,818,819868.8558303925,
819,819,819854.4080157739,
820,820,819840.0319696553,
821,821,819825.7264914467,
822,822,819811.4857426916,
823,823,819797.313463587,
824,824,819783.2078277722,
825,825,819769.1666682512,
826,826,819755.1875484232,
827,827,819741.2697389368,
828,828,819727.4125138723,
829,829,819713.6166541748,
830,830,819699.8801785851,
831,831,819686.2019638275,
832,832,819672.581150142,
833,833,819659.0177145083,
834,834,819645.5126878697,
835,835,819632.0616252446,
836,836,819618.6648888399,
837,837,819605.3222028409,
838,838,819592.0339560566,
839,839,819578.7983746942,
840,840,819565.6145028581,
841,841,819552.4809355695,
842,842,819539.3958333414,
843,843,819526.3568348532,
844,844,819513.3658430711,
845,845,819500.4225899236,
846,846,819487.5276388815,
847,847,819474.6792501126,
848,848,819461.878170056,
849,849,,819449.1227489298
849,849,819449.1227489298,
850,850,819436.4109085485,
851,851,819423.7410700084,
852,852,819411.11466556,
853,853,819398.5300663844,
854,854,819385.9858846241,
855,855,819373.4827772322,
856,856,819361.0180675021,
857,857,819348.5901809738,
858,858,819336.2000244175,
859,859,819323.8484509451,
860,860,819311.5376831355,
861,861,819299.2630534113,
862,862,819287.0242068818,
863,863,819274.8222943861,
864,864,819262.6564329177,
865,865,819250.525598314,
866,866,819238.4301440024,
867,867,819226.3699670872,
868,868,819214.3425909721,
869,869,819202.3502190686,
870,870,819190.3899176185,
871,871,819178.4638380546,
872,872,819166.5695971302,
873,873,819154.7047512996,
874,874,819142.8726208137,
875,875,819131.0704153132,
876,876,819119.2993458735,
877,877,819107.5571734284,
878,878,819095.8431236615,
879,879,819084.1596309755,
880,880,819072.5046544003,
881,881,819060.8779079532,
882,882,819049.2822043847,
883,883,819037.7164544021,
884,884,819026.1794524285,
885,885,819014.6716159942,
886,886,819003.1906628625,
887,887,818991.7378035546,
888,888,818980.3139220775,
889,889,818968.9158030141,
890,890,818957.543041955,
891,891,818946.1973651642,
892,892,818934.8768961818,
893,893,818923.5822133365,
894,894,818912.3123347398,
895,895,818901.0703484297,
896,896,818889.8539116347,
897,897,818878.6635269454,
898,898,818867.497766496,
899,899,,818856.355919077
899,899,818856.355919077,
900,900,818845.2373612751,
901,901,818834.1421591046,
902,902,818823.0690797906,
903,903,818812.0176868688,
904,904,818800.9874302999,
905,905,818789.9802165449,
906,906,818778.995375138,
907,907,818768.0339516999,
908,908,818757.095720937,
909,909,818746.1805798623,
910,910,818735.2860705248,
911,911,818724.4113073025,
912,912,818713.5548850445,
913,913,818702.718954359,
914,914,818691.9015670137,
915,915,818681.101040764,
916,916,818670.3174246652,
917,917,818659.5534884694,
918,918,818648.8073366741,
919,919,818638.0810358621,
920,920,818627.3729950638,
921,921,818616.682034227,
922,922,818606.0054548527,
923,923,818595.3451733831,
924,924,818584.7023915586,
925,925,818574.0761103192,
926,926,818563.4686821765,
927,927,818552.880172346,
928,928,818542.3089529885,
929,929,818531.7531406273,
930,930,818521.2131490932,
931,931,818510.6896666076,
932,932,818500.183214604,
933,933,818489.693584621,
934,934,818479.217904706,
935,935,818468.7573781784,
936,936,818458.3111762421,
937,937,818447.8789559196,
938,938,818437.4623059579,
939,939,818427.0609648074,
940,940,818416.6737591586,
941,941,818406.3002928465,
942,942,818395.9386083063,
943,943,818385.5900412158,
944,944,818375.2539082217,
945,945,818364.9296337493,
946,946,818354.6166600563,
947,947,818344.3163213008,
948,948,818334.0296268841,
949,949,,818323.7555733949
949,949,818323.7555733949,
950,950,818313.4949517873,
951,951,818303.2460222744,
952,952,818293.008417758,
953,953,818282.7813317719,
954,954,818272.562884731,
955,955,818262.3537290525,
956,956,818252.1533895334,
957,957,818241.9618510745,
958,958,818231.7786664582,
959,959,818221.6067859282,
960,960,818211.444928056,
961,961,818201.2907162845,
962,962,818191.1475920613,
963,963,818181.0167056357,
964,964,818170.8922382992,
965,965,818160.775973932,
966,966,818150.6667590624,
967,967,818140.5677931142,
968,968,818130.4793868782,
969,969,818120.4008316319,
970,970,818110.3300647074,
971,971,818100.2691318078,
972,972,818090.218219684,
973,973,818080.1753719684,
974,974,818070.1451825284,
975,975,818060.1250464013,
976,976,818050.1176467233,
977,977,818040.1214727283,
978,978,818030.1330353484,
979,979,818020.1499301186,
980,980,818010.1751127302,
981,981,818000.2086089805,
982,982,817990.2503270431,
983,983,817980.3018908586,
984,984,817970.3637231374,
985,985,817960.4339310405,
986,986,817950.5098945987,
987,987,817940.594184262,
988,988,817930.6847595891,
989,989,817920.7803198398,
990,990,817910.8817485303,
991,991,817900.9888655372,
992,992,817891.0999525939,
993,993,817881.2125595334,
994,994,817871.329500131,
995,995,817861.4521283738,
996,996,817851.5775325295,
997,997,817841.7063548309,
998,998,817831.8390579835,
999,999,,817821.9778435632
999,999,817821.9778435632,
